Unnamed: 0.1,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status,Launchpad,Launch Complex,State,Country,Year,Month,Day,Rocket Name/Model,Payloads
1528,1528,ISAS,StatusRetired,,Partial Failure,Mu Pad,Uchinoura Space Center,,Japan,1995,1,15,Mu-III S2,EXPRESS
1529,1529,ILS,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1995,1,10,Atlas IIAS,Intelsat 704
1530,1530,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1994,12,30,Atlas-E/F Star-37S-ISS,NOAA-J
1531,1531,VKS RF,StatusRetired,,Success,Site 175/58,Baikonur Cosmodrome,,Kazakhstan,1994,12,26,Rokot/Briz K,Radio-ROSTO
1532,1532,VKS RF,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1994,12,26,Tsyklon-3,Cosmos 2299 to 2304
1533,1533,Martin Marietta,StatusRetired,,Success,SLC-40,Cape Canaveral AFS,Florida,USA,1994,12,22,Titan IV(402)A,DSP
1534,1534,VKS RF,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1994,12,20,Cosmos-3M (11K65M),Cosmos 2298
1535,1535,VKS RF,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1994,12,14,Molniya-M /Block ML,Molniya-1T n†­162
1536,1536,Arianespace,StatusRetired,,Failure,ELA-2,Guiana Space Centre,French Guiana,France,1994,12,1,Ariane 42P,Panamsat-3
1537,1537,CASC,StatusActive,69.7,Partial Failure,LC-2,Xichang Satellite Launch Center,,China,1994,11,29,Long March 3A,Chinasat-5
1538,1538,Lockheed,StatusRetired,,Success,SLC-36A,Cape Canaveral AFS,Florida,USA,1994,11,29,Atlas IIA,Orion 1
1539,1539,VKS RF,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1994,11,29,Tsyklon-3,Geo-IK 1
1540,1540,VKS RF,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1994,11,24,Zenit-2,Cosmos 2297
1541,1541,VKS RF,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1994,11,4,Zenit-2,Resurs-O1 n†­3
1542,1542,NASA,StatusRetired,450.0,Success,LC-39B,Kennedy Space Center,Florida,USA,1994,11,3,Space Shuttle Atlantis,STS-66
1543,1543,VKS RF,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1994,11,2,Tsyklon-2,Cosmos 2293
1544,1544,Boeing,StatusRetired,,Success,SLC-17B,Cape Canaveral AFS,Florida,USA,1994,11,1,Delta II 7925-10,Wind
1545,1545,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1994,11,1,Ariane 42P,Astra 1D
1546,1546,ISRO,StatusRetired,25.0,Success,First Launch Pad,Satish Dhawan Space Centre,,India,1994,10,15,PSLV-G,IRS-P2
1547,1547,VKS RF,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1994,10,11,Tsyklon-3,Okean 4
1548,1548,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1994,10,8,Ariane 44L,"Solidaridad-2, Thaicom-2"
1549,1549,Lockheed,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1994,10,6,Atlas IIAS,Intelsat 703
1550,1550,NASA,StatusRetired,450.0,Success,LC-39A,Kennedy Space Center,Florida,USA,1994,9,30,Space Shuttle Endeavour,STS-68
1551,1551,VKS RF,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1994,9,27,Cosmos-3M (11K65M),Cosmos 2292
1552,1552,NASA,StatusRetired,450.0,Success,LC-39B,Kennedy Space Center,Florida,USA,1994,9,9,Space Shuttle Discovery,STS-64
1553,1553,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1994,9,9,Ariane 42L,Telstar 402
1554,1554,Northrop,StatusRetired,40.0,Success,NB-52B Carrier,Edwards AFB,California,USA,1994,9,3,Pegasus,APEX
1555,1555,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1994,8,29,Atlas-E/F Star-37S-ISS,DMSP F-12
1556,1556,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1994,8,28,H-II,Kiku 6
1557,1557,CASC,StatusRetired,,Success,LC-2,Xichang Satellite Launch Center,,China,1994,8,27,Long March 2E,Optus-B3
1558,1558,Martin Marietta,StatusRetired,,Success,SLC-41,Cape Canaveral AFS,Florida,USA,1994,8,27,Titan IV(401)A,Mercury
1559,1559,VKS RF,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1994,8,26,Zenit-2,Cosmos 2290
1560,1560,VKS RF,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1994,8,23,Molniya-M /Block ML,Molniya-3 n†­161
1561,1561,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1994,8,10,Ariane 44LP,"Brasilsat B1, Turksat 1B"
1562,1562,VKS RF,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1994,8,5,Molniya-M /Block 2BL,Cosmos 2286
1563,1563,Lockheed,StatusRetired,,Success,SLC-36A,Cape Canaveral AFS,Florida,USA,1994,8,3,Atlas IIA,DBS-2
1564,1564,VKS RF,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1994,8,2,Cosmos-3M (11K65M),Cosmos 2285
1565,1565,CASC,StatusRetired,,Success,LC-3,Xichang Satellite Launch Center,,China,1994,7,21,Long March 3,Apstar-1
1566,1566,VKS RF,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1994,7,14,Cosmos-3M (11K65M),Nadiezhda n†­7
